Filename,Avg_pLDDT,Rating
P57084.pdb,0.92,Excellent (极好)
P11759.pdb,0.92,Excellent (极好)
Q4QB75.pdb,0.92,Excellent (极好)
Q9F3K4.pdb,0.92,Excellent (极好)
O67010.pdb,0.92,Excellent (极好)
Q5DKV0.pdb,0.92,Excellent (极好)
A0A1C9V3R4.pdb,0.92,Excellent (极好)
D1JGU3.pdb,0.92,Excellent (极好)
P95709.pdb,0.92,Excellent (极好)
Q6L0S1.pdb,0.92,Excellent (极好)
Q6R6P5.pdb,0.92,Excellent (极好)
Q76M73.pdb,0.92,Excellent (极好)
P00388.pdb,0.92,Excellent (极好)
O93647.pdb,0.92,Excellent (极好)
Q9F1Y5.pdb,0.92,Excellent (极好)
Q4A041.pdb,0.92,Excellent (极好)
B9L0B7.pdb,0.92,Excellent (极好)
Q91WR5.pdb,0.92,Excellent (极好)
D0E8I5.pdb,0.92,Excellent (极好)
Q5SIQ7.pdb,0.92,Excellent (极好)
B5ARZ9.pdb,0.92,Excellent (极好)
A1VMN2.pdb,0.92,Excellent (极好)
Q836D9.pdb,0.92,Excellent (极好)
Q8U4Q8.pdb,0.92,Excellent (极好)
P38715.pdb,0.92,Excellent (极好)
Q60182.pdb,0.92,Excellent (极好)
Q7LST4.pdb,0.92,Excellent (极好)
Q9HAW9.pdb,0.92,Excellent (极好)
G8TCS8.pdb,0.92,Excellent (极好)
F7J1C8.pdb,0.92,Excellent (极好)
C6L684.pdb,0.92,Excellent (极好)
A0A4D6J6N6.pdb,0.92,Excellent (极好)
Q9LBX4.pdb,0.92,Excellent (极好)
Q27Z07.pdb,0.92,Excellent (极好)
A0A286JZ59.pdb,0.92,Excellent (极好)
A0A2Z6G7P5.pdb,0.92,Excellent (极好)
Q5J7B5.pdb,0.92,Excellent (极好)
Q52722.pdb,0.92,Excellent (极好)
A0A1S6WME7.pdb,0.92,Excellent (极好)
P50227.pdb,0.92,Excellent (极好)
A0A067XR63.pdb,0.92,Excellent (极好)
A0A2Z5VGV8.pdb,0.92,Excellent (极好)
Q6FF00.pdb,0.92,Excellent (极好)
Q9WZ18.pdb,0.92,Excellent (极好)
Q4J6M5.pdb,0.92,Excellent (极好)
D3JU53.pdb,0.92,Excellent (极好)
E2RV69.pdb,0.92,Excellent (极好)
G0XZM1.pdb,0.92,Excellent (极好)
Q7CRQ0.pdb,0.92,Excellent (极好)
Q29YR5.pdb,0.92,Excellent (极好)
P44046.pdb,0.92,Excellent (极好)
V9NHA1.pdb,0.92,Excellent (极好)
Q40313.pdb,0.92,Excellent (极好)
P55212.pdb,0.92,Excellent (极好)
Q54801.pdb,0.92,Excellent (极好)
A0A2Z6G7T9.pdb,0.92,Excellent (极好)
Q90WX1.pdb,0.92,Excellent (极好)
P46655.pdb,0.92,Excellent (极好)
Q4H2B4.pdb,0.92,Excellent (极好)
P13717.pdb,0.92,Excellent (极好)
Q16647.pdb,0.92,Excellent (极好)
Q6Q874.pdb,0.92,Excellent (极好)
B6DQK4.pdb,0.92,Excellent (极好)
B2KJ46.pdb,0.92,Excellent (极好)
P15043.pdb,0.92,Excellent (极好)
D4GP33.pdb,0.92,Excellent (极好)
G1EH67.pdb,0.92,Excellent (极好)
Q937X0.pdb,0.92,Excellent (极好)
Q5JJ82.pdb,0.92,Excellent (极好)
Q9M7B7.pdb,0.92,Excellent (极好)
Q9KJ21.pdb,0.92,Excellent (极好)
Q6R0J2.pdb,0.92,Excellent (极好)
B0V1K8.pdb,0.92,Excellent (极好)
G4I2J6.pdb,0.92,Excellent (极好)
B2W4L0.pdb,0.92,Excellent (极好)
Q979W2.pdb,0.92,Excellent (极好)
Q8NE62.pdb,0.92,Excellent (极好)
Q96VK8.pdb,0.92,Excellent (极好)
A0A1B1FIV8.pdb,0.92,Excellent (极好)
P14288.pdb,0.92,Excellent (极好)
Q75W17.pdb,0.92,Excellent (极好)
G2QDN2.pdb,0.92,Excellent (极好)
P05081.pdb,0.92,Excellent (极好)
P80561.pdb,0.92,Excellent (极好)
Q5NII9.pdb,0.92,Excellent (极好)
T2HRP0.pdb,0.92,Excellent (极好)
A0A0H3WKG6.pdb,0.92,Excellent (极好)
H3ZMH5.pdb,0.92,Excellent (极好)
Q939X3.pdb,0.92,Excellent (极好)
Q88K85.pdb,0.92,Excellent (极好)
Q96Z02.pdb,0.92,Excellent (极好)
O75355.pdb,0.92,Excellent (极好)
Q96GD0.pdb,0.92,Excellent (极好)
Q8U4G1.pdb,0.92,Excellent (极好)
W8CQB1.pdb,0.92,Excellent (极好)
Q6HKW3.pdb,0.92,Excellent (极好)
U5LKV8.pdb,0.92,Excellent (极好)
P62837.pdb,0.92,Excellent (极好)
H1AAU7.pdb,0.92,Excellent (极好)
C4B644.pdb,0.92,Excellent (极好)
B4Y0U0.pdb,0.92,Excellent (极好)
P0AD57.pdb,0.92,Excellent (极好)
B5L0W0.pdb,0.92,Excellent (极好)
Q0BRB0.pdb,0.92,Excellent (极好)
Q92WA3.pdb,0.92,Excellent (极好)
B3XPZ4.pdb,0.92,Excellent (极好)
O35795.pdb,0.92,Excellent (极好)
Q8NLB6.pdb,0.92,Excellent (极好)
A0A2H4RAC5.pdb,0.92,Excellent (极好)
Q9X0C6.pdb,0.92,Excellent (极好)
Q8CI15.pdb,0.92,Excellent (极好)
G3FNL7.pdb,0.92,Excellent (极好)
Q8GSN8.pdb,0.92,Excellent (极好)
J9QYL0.pdb,0.92,Excellent (极好)
A0A0A7HLG5.pdb,0.92,Excellent (极好)
Q03Z32.pdb,0.92,Excellent (极好)
A4YDR9.pdb,0.92,Excellent (极好)
A0A1C9U5X5.pdb,0.92,Excellent (极好)
Q42982.pdb,0.92,Excellent (极好)
Q8TZW4.pdb,0.92,Excellent (极好)
A0A0E4AX59.pdb,0.92,Excellent (极好)
Q70GK9.pdb,0.92,Excellent (极好)
Q8NCW5.pdb,0.92,Excellent (极好)
Q96GA7.pdb,0.92,Excellent (极好)
P43912.pdb,0.92,Excellent (极好)
Q2V982.pdb,0.92,Excellent (极好)
Q9WZR6.pdb,0.92,Excellent (极好)
Q5SH52.pdb,0.92,Excellent (极好)
B3VI72.pdb,0.92,Excellent (极好)
Q3L243.pdb,0.92,Excellent (极好)
Q5ZUR9.pdb,0.92,Excellent (极好)
B7JX99.pdb,0.92,Excellent (极好)
O60656.pdb,0.92,Excellent (极好)
Q5DKU8.pdb,0.92,Excellent (极好)
A1IHL0.pdb,0.92,Excellent (极好)
Q3T6E2.pdb,0.92,Excellent (极好)
C3W4Y2.pdb,0.92,Excellent (极好)
A0A384ZRB9.pdb,0.92,Excellent (极好)
P43341.pdb,0.92,Excellent (极好)
Q96VK9.pdb,0.92,Excellent (极好)
C0SVZ6.pdb,0.92,Excellent (极好)
O67646.pdb,0.92,Excellent (极好)
G4T3S9.pdb,0.92,Excellent (极好)
I6TNE2.pdb,0.92,Excellent (极好)
Q66NB7.pdb,0.92,Excellent (极好)
Q5KTT1.pdb,0.92,Excellent (极好)
B7WZA5.pdb,0.92,Excellent (极好)
C7AQY2.pdb,0.92,Excellent (极好)
P18956.pdb,0.92,Excellent (极好)
Q9F5K5.pdb,0.92,Excellent (极好)
B1P1S7.pdb,0.92,Excellent (极好)
Q65GW7.pdb,0.92,Excellent (极好)
Q9HLV8.pdb,0.92,Excellent (极好)
Q8RMD1.pdb,0.92,Excellent (极好)
Q9M571.pdb,0.92,Excellent (极好)
C9D7S2.pdb,0.92,Excellent (极好)
P53051.pdb,0.92,Excellent (极好)
A2R6F5.pdb,0.92,Excellent (极好)
A0A059TC02.pdb,0.92,Excellent (极好)
P27213.pdb,0.92,Excellent (极好)
B9LW38.pdb,0.92,Excellent (极好)
Q5KVE7.pdb,0.92,Excellent (极好)
P81762.pdb,0.92,Excellent (极好)
A9ZPH9.pdb,0.92,Excellent (极好)
Q9X1S1.pdb,0.92,Excellent (极好)
Q948T5.pdb,0.92,Excellent (极好)
Q8E927.pdb,0.92,Excellent (极好)
Q3Y5A4.pdb,0.92,Excellent (极好)
A0A2U9Q8K4.pdb,0.92,Excellent (极好)
Q9UUT6.pdb,0.92,Excellent (极好)
Q66Q78.pdb,0.92,Excellent (极好)
M9VUE0.pdb,0.92,Excellent (极好)
B3VH91.pdb,0.92,Excellent (极好)
Q5JHA5.pdb,0.92,Excellent (极好)
Q6TNA5.pdb,0.92,Excellent (极好)
P37967.pdb,0.92,Excellent (极好)
A3QQR1.pdb,0.92,Excellent (极好)
Q5UVJ4.pdb,0.92,Excellent (极好)
Q12400.pdb,0.92,Excellent (极好)
B0K2C2.pdb,0.92,Excellent (极好)
Q84UV8.pdb,0.92,Excellent (极好)
D1MX72.pdb,0.92,Excellent (极好)
P0C1Q0.pdb,0.92,Excellent (极好)
O28126.pdb,0.92,Excellent (极好)
A0A385J6X8.pdb,0.92,Excellent (极好)
Q97Z86.pdb,0.92,Excellent (极好)
W8NQ72.pdb,0.92,Excellent (极好)
O66932.pdb,0.92,Excellent (极好)
P40332.pdb,0.92,Excellent (极好)
F2X2G0.pdb,0.91,Excellent (极好)
Q3YW59.pdb,0.91,Excellent (极好)
E1C8E0.pdb,0.91,Excellent (极好)
Q8MWS0.pdb,0.91,Excellent (极好)
Q4J9M3.pdb,0.91,Excellent (极好)
Q9HTV5.pdb,0.91,Excellent (极好)
Q1W622.pdb,0.91,Excellent (极好)
Q6SZP8.pdb,0.91,Excellent (极好)
O06901.pdb,0.91,Excellent (极好)
Q9LVF0.pdb,0.91,Excellent (极好)
Q5VB42.pdb,0.91,Excellent (极好)
Q1XD17.pdb,0.91,Excellent (极好)
A9CH28.pdb,0.91,Excellent (极好)
Q3SFD8.pdb,0.91,Excellent (极好)
Q8L493.pdb,0.91,Excellent (极好)
P57706.pdb,0.91,Excellent (极好)
P75823.pdb,0.91,Excellent (极好)
C6W7B1.pdb,0.91,Excellent (极好)
E1APK1.pdb,0.91,Excellent (极好)
P00736.pdb,0.91,Excellent (极好)
P04068.pdb,0.91,Excellent (极好)
Q9UXR8.pdb,0.91,Excellent (极好)
M4QNR9.pdb,0.91,Excellent (极好)
P00698.pdb,0.91,Excellent (极好)
G9D319.pdb,0.91,Excellent (极好)
P00921.pdb,0.91,Excellent (极好)
P93672.pdb,0.91,Excellent (极好)
P12425.pdb,0.91,Excellent (极好)
P52902.pdb,0.91,Excellent (极好)
C0IRH7.pdb,0.91,Excellent (极好)
Q8J219.pdb,0.91,Excellent (极好)
Q7XU03.pdb,0.91,Excellent (极好)
P09979.pdb,0.91,Excellent (极好)
Q91V26.pdb,0.91,Excellent (极好)
A5W402.pdb,0.91,Excellent (极好)
A0A2Z5U3T3.pdb,0.91,Excellent (极好)
Q973H5.pdb,0.91,Excellent (极好)
Q6HA05.pdb,0.91,Excellent (极好)
E3VWI3.pdb,0.91,Excellent (极好)
Q9UKQ9.pdb,0.91,Excellent (极好)
Q9GK11.pdb,0.91,Excellent (极好)
A0A1W6ALG8.pdb,0.91,Excellent (极好)
I0BWH3.pdb,0.91,Excellent (极好)
Q93XP7.pdb,0.91,Excellent (极好)
P18440.pdb,0.91,Excellent (极好)
A0A1B3TNR9.pdb,0.91,Excellent (极好)
Q3M5Z3.pdb,0.91,Excellent (极好)
O29610.pdb,0.91,Excellent (极好)
B8Y1H0.pdb,0.91,Excellent (极好)
A0A177YY42.pdb,0.91,Excellent (极好)
S6DXG7.pdb,0.91,Excellent (极好)
A0A0F7VP60.pdb,0.91,Excellent (极好)
P14656.pdb,0.91,Excellent (极好)
I3RFR4.pdb,0.91,Excellent (极好)
Q9LFA6.pdb,0.91,Excellent (极好)
P37093.pdb,0.91,Excellent (极好)
P08017.pdb,0.91,Excellent (极好)
A0A0P0DIY6.pdb,0.91,Excellent (极好)
O05651.pdb,0.91,Excellent (极好)
Q9FFP6.pdb,0.91,Excellent (极好)
D4QEZ8.pdb,0.91,Excellent (极好)
F4JUY5.pdb,0.91,Excellent (极好)
Q9HJN6.pdb,0.91,Excellent (极好)
A0A0H3C8Q1.pdb,0.91,Excellent (极好)
F1CYZ6.pdb,0.91,Excellent (极好)
I3LRP8.pdb,0.91,Excellent (极好)
A0A0H0ZQK0.pdb,0.91,Excellent (极好)
P46799.pdb,0.91,Excellent (极好)
Q9LTR9.pdb,0.91,Excellent (极好)
Q8TT02.pdb,0.91,Excellent (极好)
V5RFK1.pdb,0.91,Excellent (极好)
Q5VZY2.pdb,0.91,Excellent (极好)
Q2Z1A8.pdb,0.91,Excellent (极好)
Q8TZP8.pdb,0.91,Excellent (极好)
Q2V0W1.pdb,0.91,Excellent (极好)
P00512.pdb,0.91,Excellent (极好)
T1NXG6.pdb,0.91,Excellent (极好)
P0AFC0.pdb,0.91,Excellent (极好)
A0A067YX61.pdb,0.91,Excellent (极好)
Q540D7.pdb,0.91,Excellent (极好)
P61497.pdb,0.91,Excellent (极好)
E7FHU4.pdb,0.91,Excellent (极好)
D4GT97.pdb,0.91,Excellent (极好)
Q8K409.pdb,0.91,Excellent (极好)
P11542.pdb,0.91,Excellent (极好)
A4F2S6.pdb,0.91,Excellent (极好)
B2BZ80.pdb,0.91,Excellent (极好)
Q7S3R5.pdb,0.91,Excellent (极好)
P9WNC9.pdb,0.91,Excellent (极好)
Q5JD05.pdb,0.91,Excellent (极好)
P11983.pdb,0.91,Excellent (极好)
Q9CQF9.pdb,0.91,Excellent (极好)
A0A3Q9CZQ1.pdb,0.91,Excellent (极好)
A4YDS4.pdb,0.91,Excellent (极好)
O42815.pdb,0.91,Excellent (极好)
Q90WX2.pdb,0.91,Excellent (极好)
A0A0U4VTN7.pdb,0.91,Excellent (极好)
Q9HAN9.pdb,0.91,Excellent (极好)
Q9YFP5.pdb,0.91,Excellent (极好)
P08594.pdb,0.91,Excellent (极好)
Q731C9.pdb,0.91,Excellent (极好)
Q9C9W5.pdb,0.91,Excellent (极好)
Q8W3P8.pdb,0.91,Excellent (极好)
P12612.pdb,0.91,Excellent (极好)
Q67W82.pdb,0.91,Excellent (极好)
D1MX73.pdb,0.91,Excellent (极好)
Q0VPF8.pdb,0.91,Excellent (极好)
P00390.pdb,0.91,Excellent (极好)
Q38EU9.pdb,0.91,Excellent (极好)
A0A1W6ALG2.pdb,0.91,Excellent (极好)
Q97U96.pdb,0.91,Excellent (极好)
W8GKU3.pdb,0.91,Excellent (极好)
Q9WYE2.pdb,0.91,Excellent (极好)
U5TV35.pdb,0.91,Excellent (极好)
E2E2P0.pdb,0.91,Excellent (极好)
C7EWM3.pdb,0.91,Excellent (极好)
Q96G23.pdb,0.91,Excellent (极好)
C7EDT0.pdb,0.91,Excellent (极好)
P9WI55.pdb,0.91,Excellent (极好)
Q546P8.pdb,0.91,Excellent (极好)
Q9RC94.pdb,0.91,Excellent (极好)
Q49HM9.pdb,0.91,Excellent (极好)
B3TZD9.pdb,0.91,Excellent (极好)
Q8NS80.pdb,0.91,Excellent (极好)
Q9FYU7.pdb,0.91,Excellent (极好)
A0A1D3TV18.pdb,0.91,Excellent (极好)
W0PAN5.pdb,0.91,Excellent (极好)
Q8Y5E4.pdb,0.91,Excellent (极好)
A6H757.pdb,0.91,Excellent (极好)
P61006.pdb,0.91,Excellent (极好)
A0A127F9C1.pdb,0.91,Excellent (极好)
Q9M2W3.pdb,0.91,Excellent (极好)
Q9F0R5.pdb,0.91,Excellent (极好)
P66899.pdb,0.91,Excellent (极好)
A0A0A7I435.pdb,0.91,Excellent (极好)
M1GRN3.pdb,0.91,Excellent (极好)
O35400.pdb,0.91,Excellent (极好)
B6E9W4.pdb,0.91,Excellent (极好)
Q9Y7F7.pdb,0.91,Excellent (极好)
Q4L1M7.pdb,0.91,Excellent (极好)
Q9XI62.pdb,0.91,Excellent (极好)
P46850.pdb,0.91,Excellent (极好)
A0A1D8GRD5.pdb,0.91,Excellent (极好)
Q9AXD8.pdb,0.91,Excellent (极好)
Q9KK62.pdb,0.91,Excellent (极好)
C5BN23.pdb,0.91,Excellent (极好)
P16858.pdb,0.91,Excellent (极好)
P56463.pdb,0.91,Excellent (极好)
E7CY70.pdb,0.91,Excellent (极好)
Q56YA5.pdb,0.91,Excellent (极好)
A0A0A7CK57.pdb,0.91,Excellent (极好)
Q50L36.pdb,0.91,Excellent (极好)
Q9FXY7.pdb,0.91,Excellent (极好)
O35535.pdb,0.91,Excellent (极好)
F2YGD2.pdb,0.91,Excellent (极好)
Q8GTM4.pdb,0.91,Excellent (极好)
Q97UA0.pdb,0.91,Excellent (极好)
Q9ZSU4.pdb,0.91,Excellent (极好)
Q8RLT5.pdb,0.91,Excellent (极好)
Q86XF0.pdb,0.91,Excellent (极好)
Q4DPR9.pdb,0.91,Excellent (极好)
P0C565.pdb,0.91,Excellent (极好)
Q2MJP5.pdb,0.91,Excellent (极好)
P77836.pdb,0.91,Excellent (极好)
Q2TFW1.pdb,0.91,Excellent (极好)
B3VI55.pdb,0.91,Excellent (极好)
B1NLD4.pdb,0.91,Excellent (极好)
Q55777.pdb,0.91,Excellent (极好)
Q6S4W2.pdb,0.91,Excellent (极好)
Q9ZR26.pdb,0.91,Excellent (极好)
Q8KBP5.pdb,0.91,Excellent (极好)
C5A6Q4.pdb,0.91,Excellent (极好)
A1YLF1.pdb,0.91,Excellent (极好)
Q9NWX6.pdb,0.91,Excellent (极好)
Q97W02.pdb,0.91,Excellent (极好)
G3GCC6.pdb,0.91,Excellent (极好)
Q5H7M8.pdb,0.91,Excellent (极好)
Q16769.pdb,0.91,Excellent (极好)
C3VPJ1.pdb,0.91,Excellent (极好)
Q6XMI3.pdb,0.91,Excellent (极好)
A0SWS4.pdb,0.91,Excellent (极好)
A0A2H4RAB6.pdb,0.91,Excellent (极好)
P39116.pdb,0.91,Excellent (极好)
Q5UY95.pdb,0.91,Excellent (极好)
C9WCQ0.pdb,0.91,Excellent (极好)
D8QTR2.pdb,0.91,Excellent (极好)
Q72I82.pdb,0.91,Excellent (极好)
P56709.pdb,0.91,Excellent (极好)
D6R1Q1.pdb,0.91,Excellent (极好)
Q8RJQ9.pdb,0.91,Excellent (极好)
Q96EK6.pdb,0.91,Excellent (极好)
P32947.pdb,0.91,Excellent (极好)
Q9I5C5.pdb,0.91,Excellent (极好)
Q2UA33.pdb,0.91,Excellent (极好)
A0A1B1LML0.pdb,0.91,Excellent (极好)
Q04828.pdb,0.91,Excellent (极好)
Q55928.pdb,0.91,Excellent (极好)
Q9JII6.pdb,0.91,Excellent (极好)
P32749.pdb,0.91,Excellent (极好)
Q8V4Y4.pdb,0.91,Excellent (极好)
P35340.pdb,0.91,Excellent (极好)
B5Y6G0.pdb,0.91,Excellent (极好)
P24157.pdb,0.91,Excellent (极好)
Q96DP5.pdb,0.91,Excellent (极好)
O59179.pdb,0.91,Excellent (极好)
Q70E78.pdb,0.91,Excellent (极好)
Q3L6N4.pdb,0.91,Excellent (极好)
P0AGE9.pdb,0.91,Excellent (极好)
Q3M763.pdb,0.91,Excellent (极好)
Q4AE75.pdb,0.91,Excellent (极好)
P47079.pdb,0.91,Excellent (极好)
Q9H974.pdb,0.91,Excellent (极好)
Q7N7D2.pdb,0.91,Excellent (极好)
Q9HFH0.pdb,0.91,Excellent (极好)
P26236.pdb,0.91,Excellent (极好)
Q6F4N1.pdb,0.91,Excellent (极好)
A8VWC5.pdb,0.91,Excellent (极好)
A0A075EDT8.pdb,0.91,Excellent (极好)
Q02896.pdb,0.91,Excellent (极好)
Q8H0D2.pdb,0.91,Excellent (极好)
Q9EQ76.pdb,0.91,Excellent (极好)
A0A0H2X8L7.pdb,0.91,Excellent (极好)
D4GYE0.pdb,0.91,Excellent (极好)
B0I1V1.pdb,0.91,Excellent (极好)
B1PVZ9.pdb,0.91,Excellent (极好)
P24295.pdb,0.91,Excellent (极好)
U3U992.pdb,0.91,Excellent (极好)
O28579.pdb,0.91,Excellent (极好)
P9WG41.pdb,0.91,Excellent (极好)
P28352.pdb,0.91,Excellent (极好)
A4UA16.pdb,0.91,Excellent (极好)
O96507.pdb,0.91,Excellent (极好)
P0AC19.pdb,0.91,Excellent (极好)
P23795.pdb,0.91,Excellent (极好)
C3PTS7.pdb,0.91,Excellent (极好)
N6Z5E2.pdb,0.91,Excellent (极好)
Q5JFW0.pdb,0.91,Excellent (极好)
P42220.pdb,0.91,Excellent (极好)
P14618.pdb,0.91,Excellent (极好)
P74840.pdb,0.91,Excellent (极好)
C6JUG1.pdb,0.91,Excellent (极好)
A8WEG4.pdb,0.91,Excellent (极好)
Q9KVI8.pdb,0.91,Excellent (极好)
P08200.pdb,0.91,Excellent (极好)
A7DWA8.pdb,0.91,Excellent (极好)
Q56685.pdb,0.91,Excellent (极好)
B1VZT1.pdb,0.91,Excellent (极好)
J9UN47.pdb,0.91,Excellent (极好)
Q9FGY1.pdb,0.91,Excellent (极好)
P22748.pdb,0.91,Excellent (极好)
Q7YS62.pdb,0.91,Excellent (极好)
P53555.pdb,0.91,Excellent (极好)
P0A006.pdb,0.91,Excellent (极好)
Q5BLZ6.pdb,0.91,Excellent (极好)
B8YAC9.pdb,0.91,Excellent (极好)
H9L0X6.pdb,0.91,Excellent (极好)
A7L844.pdb,0.91,Excellent (极好)
Q6Y0Z3.pdb,0.91,Excellent (极好)
Q95JH7.pdb,0.91,Excellent (极好)
P14920.pdb,0.91,Excellent (极好)
P49961.pdb,0.91,Excellent (极好)
G8B709.pdb,0.91,Excellent (极好)
Q8GBB2.pdb,0.91,Excellent (极好)
A0A0H2ZQZ4.pdb,0.91,Excellent (极好)
G7YHN5.pdb,0.91,Excellent (极好)
A0A0F7R932.pdb,0.91,Excellent (极好)
Q6HA04.pdb,0.91,Excellent (极好)
Q6WAT5.pdb,0.91,Excellent (极好)
O33833.pdb,0.91,Excellent (极好)
A8R0Y0.pdb,0.91,Excellent (极好)
B9WJQ5.pdb,0.91,Excellent (极好)
D2K7Z0.pdb,0.91,Excellent (极好)
Q8PCR8.pdb,0.91,Excellent (极好)
D5JWB3.pdb,0.91,Excellent (极好)
Q72IB8.pdb,0.91,Excellent (极好)
Q90W54.pdb,0.91,Excellent (极好)
P07650.pdb,0.91,Excellent (极好)
Q14TG2.pdb,0.91,Excellent (极好)
Q8L5L2.pdb,0.91,Excellent (极好)
A0A0D1XZI7.pdb,0.91,Excellent (极好)
O59355.pdb,0.91,Excellent (极好)
A1Z0K2.pdb,0.91,Excellent (极好)
Q6ETK2.pdb,0.91,Excellent (极好)
P94552.pdb,0.91,Excellent (极好)
P95980.pdb,0.91,Excellent (极好)
P39476.pdb,0.91,Excellent (极好)
Q9LY82.pdb,0.91,Excellent (极好)
Q7LXL5.pdb,0.91,Excellent (极好)
A7K9F4.pdb,0.91,Excellent (极好)
A0A1S6LQW7.pdb,0.91,Excellent (极好)
B3VTL5.pdb,0.91,Excellent (极好)
Q9U4Y0.pdb,0.91,Excellent (极好)
O00469.pdb,0.91,Excellent (极好)
Q17TZ1.pdb,0.91,Excellent (极好)
A6QDA0.pdb,0.91,Excellent (极好)
O24736.pdb,0.91,Excellent (极好)
A5U4N0.pdb,0.91,Excellent (极好)
P43133.pdb,0.91,Excellent (极好)
O49434.pdb,0.91,Excellent (极好)
A8BIC5.pdb,0.91,Excellent (极好)
D4Q9Z4.pdb,0.91,Excellent (极好)
A0A1D8DGR2.pdb,0.91,Excellent (极好)
Q5SHZ3.pdb,0.91,Excellent (极好)
O58802.pdb,0.91,Excellent (极好)
Q9LTS3.pdb,0.91,Excellent (极好)
A0A0P0YNP7.pdb,0.91,Excellent (极好)
Q9FKB3.pdb,0.91,Excellent (极好)
Q2IU02.pdb,0.91,Excellent (极好)
Q9ZM18.pdb,0.91,Excellent (极好)
Q9SQG2.pdb,0.91,Excellent (极好)
O66036.pdb,0.91,Excellent (极好)
K9DE84.pdb,0.91,Excellent (极好)
B2RXZ1.pdb,0.91,Excellent (极好)
A0A1V0QH26.pdb,0.91,Excellent (极好)
P52999.pdb,0.91,Excellent (极好)
Q70PY2.pdb,0.91,Excellent (极好)
Q8U1K3.pdb,0.91,Excellent (极好)
Q9WYR9.pdb,0.91,Excellent (极好)
G7H7Y1.pdb,0.91,Excellent (极好)
Q9BY32.pdb,0.91,Excellent (极好)
A1C3J9.pdb,0.91,Excellent (极好)
P26281.pdb,0.91,Excellent (极好)
U3T2Y2.pdb,0.91,Excellent (极好)
A6M9J4.pdb,0.91,Excellent (极好)
Q7XYS8.pdb,0.91,Excellent (极好)
Q9WYR8.pdb,0.91,Excellent (极好)
A4XJR8.pdb,0.91,Excellent (极好)
A9CQL8.pdb,0.91,Excellent (极好)
O28046.pdb,0.91,Excellent (极好)
D0UH99.pdb,0.91,Excellent (极好)
P0AEK4.pdb,0.91,Excellent (极好)
E0X765.pdb,0.91,Excellent (极好)
P81156.pdb,0.91,Excellent (极好)
P48147.pdb,0.91,Excellent (极好)
Q03393.pdb,0.91,Excellent (极好)
D5G304.pdb,0.91,Excellent (极好)
P00800.pdb,0.91,Excellent (极好)
Q63R79.pdb,0.91,Excellent (极好)
P93671.pdb,0.91,Excellent (极好)
B3VPZ9.pdb,0.91,Excellent (极好)
Q8U438.pdb,0.91,Excellent (极好)
Q9X8R1.pdb,0.91,Excellent (极好)
A1JHN0.pdb,0.91,Excellent (极好)
A0A1G9FQX8.pdb,0.91,Excellent (极好)
D9TT09.pdb,0.91,Excellent (极好)
Q5SK28.pdb,0.91,Excellent (极好)
Q83XD3.pdb,0.91,Excellent (极好)
Q975F9.pdb,0.91,Excellent (极好)
B8QHP3.pdb,0.91,Excellent (极好)
M5AJW4.pdb,0.91,Excellent (极好)
Q1WV14.pdb,0.91,Excellent (极好)
Q4D3W2.pdb,0.91,Excellent (极好)
C0K087.pdb,0.91,Excellent (极好)
Q27GR5.pdb,0.91,Excellent (极好)
A2ICG6.pdb,0.91,Excellent (极好)
X5D761.pdb,0.91,Excellent (极好)
G0S9B2.pdb,0.91,Excellent (极好)
P19111.pdb,0.91,Excellent (极好)
O58885.pdb,0.91,Excellent (极好)
Q9HIA7.pdb,0.91,Excellent (极好)
P00953.pdb,0.91,Excellent (极好)
A3F8V1.pdb,0.91,Excellent (极好)
P0A836.pdb,0.91,Excellent (极好)
Q0ZR36.pdb,0.91,Excellent (极好)
Q6ZXB9.pdb,0.91,Excellent (极好)
Q92685.pdb,0.91,Excellent (极好)
P00692.pdb,0.91,Excellent (极好)
L7RFF8.pdb,0.91,Excellent (极好)
M4QSY7.pdb,0.91,Excellent (极好)
D7P5V0.pdb,0.91,Excellent (极好)
Q9AR07.pdb,0.91,Excellent (极好)
O42446.pdb,0.91,Excellent (极好)
Q86N96.pdb,0.91,Excellent (极好)
Q9NYA1.pdb,0.91,Excellent (极好)
O80568.pdb,0.91,Excellent (极好)
Q4FP19.pdb,0.91,Excellent (极好)
Q9HVF1.pdb,0.91,Excellent (极好)
Q8GT20.pdb,0.91,Excellent (极好)
A0A087BL81.pdb,0.91,Excellent (极好)
D5WTR8.pdb,0.91,Excellent (极好)
P0AFS3.pdb,0.91,Excellent (极好)
P0A8M3.pdb,0.91,Excellent (极好)
P57681.pdb,0.91,Excellent (极好)
Q72GS0.pdb,0.91,Excellent (极好)
P17597.pdb,0.91,Excellent (极好)
A0A0P0YP15.pdb,0.91,Excellent (极好)
P77788.pdb,0.91,Excellent (极好)
P9WIA1.pdb,0.91,Excellent (极好)
A5HV13.pdb,0.91,Excellent (极好)
C0BTD8.pdb,0.91,Excellent (极好)
Q9X6R4.pdb,0.91,Excellent (极好)
P07099.pdb,0.91,Excellent (极好)
P20261.pdb,0.91,Excellent (极好)
N0DP12.pdb,0.91,Excellent (极好)
Q7M537.pdb,0.91,Excellent (极好)
Q5I2C5.pdb,0.91,Excellent (极好)
P9WGR1.pdb,0.91,Excellent (极好)
D9Q0R7.pdb,0.91,Excellent (极好)
