Filename,Avg_pLDDT,Rating
B5ARZ9.pdb,0.92,Excellent (极好)
P9WQD9.pdb,0.92,Excellent (极好)
Q8NLB6.pdb,0.92,Excellent (极好)
Q7RYZ9.pdb,0.92,Excellent (极好)
P40332.pdb,0.92,Excellent (极好)
Q54801.pdb,0.92,Excellent (极好)
Q6L1T2.pdb,0.92,Excellent (极好)
Q9HIM3.pdb,0.92,Excellent (极好)
Q5V676.pdb,0.92,Excellent (极好)
O29985.pdb,0.92,Excellent (极好)
Q9UUB1.pdb,0.92,Excellent (极好)
Q836D9.pdb,0.92,Excellent (极好)
Q8IKP7.pdb,0.92,Excellent (极好)
D1MF29.pdb,0.92,Excellent (极好)
B8QHP1.pdb,0.92,Excellent (极好)
A1B9E3.pdb,0.92,Excellent (极好)
F8AEP0.pdb,0.92,Excellent (极好)
Q9HH09.pdb,0.92,Excellent (极好)
Q6KZT2.pdb,0.92,Excellent (极好)
B8DZM3.pdb,0.92,Excellent (极好)
Q9WYS1.pdb,0.92,Excellent (极好)
P9WNH5.pdb,0.92,Excellent (极好)
Q979W2.pdb,0.92,Excellent (极好)
I6TNE2.pdb,0.92,Excellent (极好)
Q76L37.pdb,0.92,Excellent (极好)
P25397.pdb,0.92,Excellent (极好)
D2Z028.pdb,0.92,Excellent (极好)
B8IP05.pdb,0.92,Excellent (极好)
Q9F1Y5.pdb,0.92,Excellent (极好)
W8CXQ9.pdb,0.92,Excellent (极好)
Q8U4Q8.pdb,0.92,Excellent (极好)
Q8ZYS2.pdb,0.92,Excellent (极好)
Q8TZW4.pdb,0.92,Excellent (极好)
B3TZD8.pdb,0.92,Excellent (极好)
P13717.pdb,0.92,Excellent (极好)
Q5SH52.pdb,0.92,Excellent (极好)
C8WMP0.pdb,0.92,Excellent (极好)
Q9HLV8.pdb,0.92,Excellent (极好)
A1C3J9.pdb,0.91,Excellent (极好)
P43133.pdb,0.91,Excellent (极好)
D9Q0R7.pdb,0.91,Excellent (极好)
P08017.pdb,0.91,Excellent (极好)
Q5GMP2.pdb,0.91,Excellent (极好)
Q97ZV2.pdb,0.91,Excellent (极好)
Q9HGR3.pdb,0.91,Excellent (极好)
Q8KTX6.pdb,0.91,Excellent (极好)
A5U4N0.pdb,0.91,Excellent (极好)
A0A1S5XVA5.pdb,0.91,Excellent (极好)
P9WN39.pdb,0.91,Excellent (极好)
Q9WXT2.pdb,0.91,Excellent (极好)
Q9HIL6.pdb,0.91,Excellent (极好)
P16467.pdb,0.91,Excellent (极好)
Q9HJW5.pdb,0.91,Excellent (极好)
E7CY70.pdb,0.91,Excellent (极好)
O93627.pdb,0.91,Excellent (极好)
O58802.pdb,0.91,Excellent (极好)
P9WG41.pdb,0.91,Excellent (极好)
Q9I596.pdb,0.91,Excellent (极好)
A9P7G3.pdb,0.91,Excellent (极好)
Q52UN2.pdb,0.91,Excellent (极好)
Q6XMT2.pdb,0.91,Excellent (极好)
A0A0F6WMX1.pdb,0.91,Excellent (极好)
A9P7G1.pdb,0.91,Excellent (极好)
Q02890.pdb,0.91,Excellent (极好)
P09979.pdb,0.91,Excellent (极好)
Q6WZB0.pdb,0.91,Excellent (极好)
B0I1V1.pdb,0.91,Excellent (极好)
Q74HL8.pdb,0.91,Excellent (极好)
G7H7Y1.pdb,0.91,Excellent (极好)
A0A0E0UUX4.pdb,0.91,Excellent (极好)
D5G304.pdb,0.91,Excellent (极好)
Q5S3L3.pdb,0.91,Excellent (极好)
F2X2G0.pdb,0.91,Excellent (极好)
Q8NIN8.pdb,0.91,Excellent (极好)
A8WBX8.pdb,0.91,Excellent (极好)
P00953.pdb,0.91,Excellent (极好)
A5HKP3.pdb,0.91,Excellent (极好)
Q96YN9.pdb,0.91,Excellent (极好)
Q82IV1.pdb,0.91,Excellent (极好)
B5Y6G0.pdb,0.91,Excellent (极好)
G3XCK6.pdb,0.91,Excellent (极好)
Q58999.pdb,0.91,Excellent (极好)
O59570.pdb,0.91,Excellent (极好)
P39116.pdb,0.91,Excellent (极好)
A8BIC5.pdb,0.91,Excellent (极好)
O58885.pdb,0.91,Excellent (极好)
Q975F9.pdb,0.91,Excellent (极好)
A9P7F5.pdb,0.91,Excellent (极好)
Q6L2X4.pdb,0.91,Excellent (极好)
P26236.pdb,0.91,Excellent (极好)
Q58597.pdb,0.91,Excellent (极好)
Q4J9M3.pdb,0.91,Excellent (极好)
Q9HVF1.pdb,0.91,Excellent (极好)
C1KKR1.pdb,0.91,Excellent (极好)
O58255.pdb,0.91,Excellent (极好)
F1CYZ6.pdb,0.91,Excellent (极好)
Q75UV1.pdb,0.91,Excellent (极好)
U3T2Y2.pdb,0.91,Excellent (极好)
A0A0K2E8F8.pdb,0.91,Excellent (极好)
D5KB61.pdb,0.91,Excellent (极好)
Q64214.pdb,0.91,Excellent (极好)
P46805.pdb,0.91,Excellent (极好)
P57706.pdb,0.91,Excellent (极好)
P0AC19.pdb,0.91,Excellent (极好)
Q6SZP8.pdb,0.91,Excellent (极好)
O05512.pdb,0.91,Excellent (极好)
A0A0H2X8L7.pdb,0.91,Excellent (极好)
Q0SJH2.pdb,0.91,Excellent (极好)
Q2UPZ7.pdb,0.91,Excellent (极好)
P37651.pdb,0.91,Excellent (极好)
E3VWI3.pdb,0.91,Excellent (极好)
O28046.pdb,0.91,Excellent (极好)
Q9WZC2.pdb,0.91,Excellent (极好)
A5W402.pdb,0.91,Excellent (极好)
Q8RJP5.pdb,0.91,Excellent (极好)
Q6WAT5.pdb,0.91,Excellent (极好)
P39476.pdb,0.91,Excellent (极好)
A8QYB2.pdb,0.91,Excellent (极好)
Q79FV4.pdb,0.91,Excellent (极好)
A0A0H4K9X4.pdb,0.91,Excellent (极好)
O59565.pdb,0.91,Excellent (极好)
D4GYE0.pdb,0.91,Excellent (极好)
A0A0M4UW33.pdb,0.91,Excellent (极好)
Q9HIA7.pdb,0.91,Excellent (极好)
Q875I9.pdb,0.91,Excellent (极好)
P17811.pdb,0.91,Excellent (极好)
Q8TZH9.pdb,0.91,Excellent (极好)
Q9XC59.pdb,0.91,Excellent (极好)
S6DXG7.pdb,0.91,Excellent (极好)
Q0ZR36.pdb,0.91,Excellent (极好)
H3ZMH8.pdb,0.91,Excellent (极好)
A8RG82.pdb,0.91,Excellent (极好)
P37025.pdb,0.91,Excellent (极好)
O65987.pdb,0.91,Excellent (极好)
Q9UXR8.pdb,0.91,Excellent (极好)
T2M1V1.pdb,0.91,Excellent (极好)
P74840.pdb,0.91,Excellent (极好)
A0R4I6.pdb,0.91,Excellent (极好)
Q2MJP5.pdb,0.91,Excellent (极好)
Q2TFW1.pdb,0.91,Excellent (极好)
Q9F0R5.pdb,0.91,Excellent (极好)
P75823.pdb,0.91,Excellent (极好)
Q1W5Y8.pdb,0.91,Excellent (极好)
G7DDC5.pdb,0.91,Excellent (极好)
Q5SM28.pdb,0.91,Excellent (极好)
O66036.pdb,0.91,Excellent (极好)
Q97WG4.pdb,0.91,Excellent (极好)
Q6F4N1.pdb,0.91,Excellent (极好)
A8WEG4.pdb,0.91,Excellent (极好)
Q6M0B9.pdb,0.91,Excellent (极好)
Q6Y0Z3.pdb,0.91,Excellent (极好)
D0EFL2.pdb,0.91,Excellent (极好)
Q208R5.pdb,0.91,Excellent (极好)
Q5H7M8.pdb,0.91,Excellent (极好)
Q9AJC6.pdb,0.91,Excellent (极好)
B1M5C5.pdb,0.91,Excellent (极好)
Q00012.pdb,0.91,Excellent (极好)
P0AEK4.pdb,0.91,Excellent (极好)
Q83XD3.pdb,0.91,Excellent (极好)
Q9APM5.pdb,0.91,Excellent (极好)
P40884.pdb,0.91,Excellent (极好)
Q0VPF8.pdb,0.91,Excellent (极好)
G3GCC6.pdb,0.91,Excellent (极好)
B1A4C4.pdb,0.91,Excellent (极好)
A0ZSY5.pdb,0.91,Excellent (极好)
O58762.pdb,0.91,Excellent (极好)
A9QXB4.pdb,0.91,Excellent (极好)
Q5UY95.pdb,0.91,Excellent (极好)
A1CRX0.pdb,0.91,Excellent (极好)
M0HXK1.pdb,0.91,Excellent (极好)
P95980.pdb,0.91,Excellent (极好)
Q7S3R5.pdb,0.91,Excellent (极好)
Q2Z1A8.pdb,0.91,Excellent (极好)
B3TMR8.pdb,0.91,Excellent (极好)
Q93I77.pdb,0.91,Excellent (极好)
Q56685.pdb,0.91,Excellent (极好)
P26281.pdb,0.91,Excellent (极好)
Q2QC88.pdb,0.91,Excellent (极好)
A9W9U6.pdb,0.91,Excellent (极好)
B5XMC3.pdb,0.91,Excellent (极好)
Q8ZIE7.pdb,0.91,Excellent (极好)
M4QNR9.pdb,0.91,Excellent (极好)
A6YJX1.pdb,0.91,Excellent (极好)
A9P7F6.pdb,0.91,Excellent (极好)
A4H990.pdb,0.91,Excellent (极好)
Q8A5V9.pdb,0.91,Excellent (极好)
W0PAN5.pdb,0.91,Excellent (极好)
A4F2S6.pdb,0.91,Excellent (极好)
P08594.pdb,0.91,Excellent (极好)
Q731C9.pdb,0.91,Excellent (极好)
P11542.pdb,0.91,Excellent (极好)
Q9HKT1.pdb,0.91,Excellent (极好)
A3DD67.pdb,0.91,Excellent (极好)
O59312.pdb,0.91,Excellent (极好)
D8X179.pdb,0.91,Excellent (极好)
Q6LZD3.pdb,0.91,Excellent (极好)
Q50I20.pdb,0.91,Excellent (极好)
O28579.pdb,0.91,Excellent (极好)
A7LVG6.pdb,0.91,Excellent (极好)
Q9X6R4.pdb,0.91,Excellent (极好)
O50134.pdb,0.91,Excellent (极好)
A9P7F7.pdb,0.91,Excellent (极好)
Q5BLZ6.pdb,0.91,Excellent (极好)
P95867.pdb,0.91,Excellent (极好)
Q8GLS8.pdb,0.91,Excellent (极好)
S0APF4.pdb,0.91,Excellent (极好)
P16497.pdb,0.91,Excellent (极好)
A0A0B4RUW2.pdb,0.91,Excellent (极好)
Q02896.pdb,0.91,Excellent (极好)
Q5YLC0.pdb,0.91,Excellent (极好)
A9P7F9.pdb,0.91,Excellent (极好)
A9P7G2.pdb,0.91,Excellent (极好)
A9P7F8.pdb,0.91,Excellent (极好)
Q56320.pdb,0.91,Excellent (极好)
Q8KBP5.pdb,0.91,Excellent (极好)
Q1W622.pdb,0.91,Excellent (极好)
O28344.pdb,0.91,Excellent (极好)
D0UHB3.pdb,0.91,Excellent (极好)
M1GRN3.pdb,0.91,Excellent (极好)
Q4DPR9.pdb,0.91,Excellent (极好)
S5S2B8.pdb,0.91,Excellent (极好)
P37093.pdb,0.91,Excellent (极好)
P94552.pdb,0.91,Excellent (极好)
Q5GMI6.pdb,0.91,Excellent (极好)
D9TT09.pdb,0.91,Excellent (极好)
Q5JFI4.pdb,0.91,Excellent (极好)
O66914.pdb,0.91,Excellent (极好)
Q8TZP8.pdb,0.91,Excellent (极好)
A4V929.pdb,0.91,Excellent (极好)
Q5SHZ3.pdb,0.91,Excellent (极好)
Q8U438.pdb,0.91,Excellent (极好)
O59355.pdb,0.91,Excellent (极好)
Q8PCR8.pdb,0.91,Excellent (极好)
B8Y1H0.pdb,0.91,Excellent (极好)
Q9ZEU2.pdb,0.91,Excellent (极好)
Q1XIQ8.pdb,0.91,Excellent (极好)
A0A0F7Q1T8.pdb,0.91,Excellent (极好)
Q97U96.pdb,0.91,Excellent (极好)
Q60FX6.pdb,0.91,Excellent (极好)
Q9ZAE1.pdb,0.91,Excellent (极好)
O05651.pdb,0.91,Excellent (极好)
Q7DC81.pdb,0.91,Excellent (极好)
P9WJ61.pdb,0.91,Excellent (极好)
B7UAM4.pdb,0.91,Excellent (极好)
Q5JHT1.pdb,0.91,Excellent (极好)
P0A8M3.pdb,0.91,Excellent (极好)
A0SWS4.pdb,0.91,Excellent (极好)
A0A0X1KHE6.pdb,0.91,Excellent (极好)
O27970.pdb,0.9,Good (良好)
P0A6I6.pdb,0.9,Excellent (极好)
Q9P381.pdb,0.9,Good (良好)
A7LKB0.pdb,0.9,Excellent (极好)
Q7LX61.pdb,0.9,Good (良好)
Q973W5.pdb,0.9,Excellent (极好)
V9NGQ2.pdb,0.9,Excellent (极好)
Q5WA30.pdb,0.9,Excellent (极好)
Q72JF6.pdb,0.9,Excellent (极好)
P0A9Q9.pdb,0.9,Excellent (极好)
P94494.pdb,0.9,Good (良好)
Q8NKS3.pdb,0.9,Good (良好)
B7UB89.pdb,0.9,Excellent (极好)
P9WMP9.pdb,0.9,Good (良好)
D6QST5.pdb,0.9,Excellent (极好)
Q0MVP3.pdb,0.9,Excellent (极好)
O30012.pdb,0.9,Excellent (极好)
A6G7B1.pdb,0.9,Good (良好)
B8DZQ9.pdb,0.9,Excellent (极好)
P07236.pdb,0.9,Excellent (极好)
Q8KTW9.pdb,0.9,Good (良好)
H8Y263.pdb,0.9,Good (良好)
Q9I6D1.pdb,0.9,Excellent (极好)
L7Z147.pdb,0.9,Good (良好)
A3FJ64.pdb,0.9,Good (良好)
P0A4E1.pdb,0.9,Excellent (极好)
Q9AIV2.pdb,0.9,Excellent (极好)
Q3IL66.pdb,0.9,Good (良好)
Q9I4X3.pdb,0.9,Excellent (极好)
Q56F26.pdb,0.9,Good (良好)
O52250.pdb,0.9,Good (良好)
M9QJD2.pdb,0.9,Good (良好)
Q7CWR3.pdb,0.9,Good (良好)
Q5CB51.pdb,0.9,Excellent (极好)
Q76L36.pdb,0.9,Excellent (极好)
A9CJL8.pdb,0.9,Excellent (极好)
P38298.pdb,0.9,Excellent (极好)
Q8EBE0.pdb,0.9,Good (良好)
Q9L6D3.pdb,0.9,Excellent (极好)
Q93CG9.pdb,0.9,Good (良好)
Q7B8C5.pdb,0.9,Good (良好)
Q6QF56.pdb,0.9,Excellent (极好)
P80857.pdb,0.9,Excellent (极好)
I0J1I6.pdb,0.9,Excellent (极好)
B5BNY1.pdb,0.9,Good (良好)
Q9I1X3.pdb,0.9,Excellent (极好)
Q97UI4.pdb,0.9,Excellent (极好)
A9BEU2.pdb,0.9,Excellent (极好)
P9WMW5.pdb,0.9,Excellent (极好)
Q9S3M0.pdb,0.9,Excellent (极好)
D1MX70.pdb,0.9,Good (良好)
Q88S84.pdb,0.9,Good (良好)
Q76M76.pdb,0.9,Good (良好)
Q88B90.pdb,0.9,Good (良好)
P43889.pdb,0.9,Excellent (极好)
Q01693.pdb,0.9,Excellent (极好)
Q8RJA0.pdb,0.9,Good (良好)
Q9F657.pdb,0.9,Good (良好)
Q0R5R5.pdb,0.9,Good (良好)
C0JP82.pdb,0.9,Good (良好)
Q06069.pdb,0.9,Good (良好)
C7C437.pdb,0.9,Excellent (极好)
O29634.pdb,0.9,Excellent (极好)
Q9S3U8.pdb,0.9,Excellent (极好)
A9J246.pdb,0.9,Good (良好)
Q59Q46.pdb,0.9,Good (良好)
Q8KTX0.pdb,0.9,Excellent (极好)
Q8TLW1.pdb,0.9,Good (良好)
E0X4B3.pdb,0.9,Good (良好)
O67625.pdb,0.9,Good (良好)
A5U8X0.pdb,0.9,Excellent (极好)
Q9WZ49.pdb,0.9,Good (良好)
A7LCL1.pdb,0.9,Good (良好)
A5IMX7.pdb,0.9,Excellent (极好)
P15565.pdb,0.9,Good (良好)
C4M387.pdb,0.9,Good (良好)
P11544.pdb,0.9,Good (良好)
Q0ZS18.pdb,0.9,Excellent (极好)
A0LT86.pdb,0.9,Good (良好)
Q9KPJ7.pdb,0.9,Good (良好)
O26253.pdb,0.9,Good (良好)
Q8P9S0.pdb,0.9,Good (良好)
Q8J0Q0.pdb,0.9,Good (良好)
C3UVB0.pdb,0.9,Excellent (极好)
Q9X0D0.pdb,0.9,Good (良好)
A3DM60.pdb,0.9,Good (良好)
Q2QFX1.pdb,0.9,Good (良好)
A3DEX4.pdb,0.9,Excellent (极好)
P44805.pdb,0.9,Excellent (极好)
P22984.pdb,0.9,Good (良好)
Q97LM4.pdb,0.9,Excellent (极好)
P51852.pdb,0.9,Good (良好)
H2EIY3.pdb,0.9,Excellent (极好)
O59445.pdb,0.9,Excellent (极好)
W8CQB2.pdb,0.9,Excellent (极好)
Q5SI82.pdb,0.9,Good (良好)
Q9XB60.pdb,0.9,Good (良好)
Q50539.pdb,0.9,Good (良好)
Q65KZ6.pdb,0.9,Good (良好)
Q96VF5.pdb,0.9,Excellent (极好)
Q97UI1.pdb,0.9,Excellent (极好)
B9WCR8.pdb,0.9,Excellent (极好)
Q9LBW5.pdb,0.9,Excellent (极好)
Q8X1C7.pdb,0.9,Excellent (极好)
P50465.pdb,0.9,Excellent (极好)
Q5F809.pdb,0.9,Excellent (极好)
P9WJA1.pdb,0.9,Good (良好)
C0JP83.pdb,0.9,Good (良好)
M1JUH6.pdb,0.9,Good (良好)
Q1MW86.pdb,0.9,Excellent (极好)
A1U3L3.pdb,0.9,Good (良好)
Q9LCT3.pdb,0.9,Good (良好)
C4R4L0.pdb,0.9,Good (良好)
B2RKU0.pdb,0.9,Good (良好)
D6BU29.pdb,0.9,Excellent (极好)
Q9S467.pdb,0.9,Good (良好)
Q8U022.pdb,0.9,Excellent (极好)
Q5LVM3.pdb,0.9,Good (良好)
D2C716.pdb,0.9,Excellent (极好)
Q5UFR5.pdb,0.9,Good (良好)
Q04HB7.pdb,0.9,Excellent (极好)
O43097.pdb,0.9,Excellent (极好)
Q9RST7.pdb,0.9,Good (良好)
D6XUS4.pdb,0.9,Good (良好)
Q97VZ8.pdb,0.9,Good (良好)
O59147.pdb,0.9,Good (良好)
Q9UXF6.pdb,0.9,Good (良好)
O93838.pdb,0.9,Good (良好)
A4URQ8.pdb,0.9,Excellent (极好)
Q9UUY8.pdb,0.9,Good (良好)
Q97W25.pdb,0.9,Excellent (极好)
Q75UV6.pdb,0.9,Good (良好)
Q9UWF8.pdb,0.9,Excellent (极好)
Q7BPB0.pdb,0.9,Excellent (极好)
Q5JJ59.pdb,0.9,Good (良好)
A3MTW6.pdb,0.9,Good (良好)
O57963.pdb,0.9,Excellent (极好)
O83522.pdb,0.9,Good (良好)
Q9V1F9.pdb,0.9,Good (良好)
Q3LB11.pdb,0.9,Excellent (极好)
A0A8W8.pdb,0.9,Excellent (极好)
B3VPB2.pdb,0.9,Good (良好)
O67379.pdb,0.9,Good (良好)
B1PT66.pdb,0.9,Excellent (极好)
H9N289.pdb,0.9,Excellent (极好)
Q8RPW6.pdb,0.9,Good (良好)
B6YX36.pdb,0.9,Excellent (极好)
A8D0T0.pdb,0.9,Good (良好)
Q8KTW6.pdb,0.9,Good (良好)
A2QL72.pdb,0.9,Good (良好)
Q95PK9.pdb,0.9,Good (良好)
P62426.pdb,0.9,Good (良好)
P35809.pdb,0.9,Good (良好)
Q7B8C3.pdb,0.9,Good (良好)
P9WP79.pdb,0.9,Excellent (极好)
Q9EUT9.pdb,0.9,Excellent (极好)
Q8NMD5.pdb,0.9,Excellent (极好)
P42941.pdb,0.9,Excellent (极好)
A0A0J9X283.pdb,0.9,Good (良好)
B4XEY3.pdb,0.9,Good (良好)
A8PYK0.pdb,0.9,Good (良好)
Q8NKS5.pdb,0.9,Good (良好)
P17618.pdb,0.9,Excellent (极好)
Q58517.pdb,0.9,Excellent (极好)
A6P7M9.pdb,0.9,Excellent (极好)
Q96VT0.pdb,0.9,Excellent (极好)
P9WKD7.pdb,0.9,Excellent (极好)
Q96Y68.pdb,0.9,Excellent (极好)
C1DSW3.pdb,0.9,Excellent (极好)
Q8GI14.pdb,0.9,Good (良好)
A9BHJ0.pdb,0.9,Good (良好)
Q1J0Z5.pdb,0.9,Excellent (极好)
P9WG49.pdb,0.9,Excellent (极好)
G5ADV1.pdb,0.9,Excellent (极好)
B0FSQ0.pdb,0.9,Excellent (极好)
Q72IH5.pdb,0.9,Good (良好)
C0LZ63.pdb,0.9,Excellent (极好)
Q8KTX1.pdb,0.9,Good (良好)
Q3T5M2.pdb,0.9,Good (良好)
Q1K5M0.pdb,0.9,Good (良好)
Q76EV4.pdb,0.89,Good (良好)
P23316.pdb,0.89,Good (良好)
Q8J2Z5.pdb,0.89,Good (良好)
Q84H44.pdb,0.89,Good (良好)
Q970Z7.pdb,0.89,Good (良好)
P06278.pdb,0.89,Good (良好)
Q3S401.pdb,0.89,Good (良好)
Q9WZJ3.pdb,0.89,Good (良好)
A0A0P0UPC6.pdb,0.89,Good (良好)
Q9RP48.pdb,0.89,Good (良好)
Q973G3.pdb,0.89,Good (良好)
Q57878.pdb,0.89,Good (良好)
Q75P26.pdb,0.89,Good (良好)
F9UMI7.pdb,0.89,Good (良好)
G1UII1.pdb,0.89,Good (良好)
C4PG45.pdb,0.89,Good (良好)
Q75V72.pdb,0.89,Good (良好)
B3VPB3.pdb,0.89,Good (良好)
K7T9D9.pdb,0.89,Good (良好)
I3XLC2.pdb,0.89,Good (良好)
Q9FAF8.pdb,0.89,Good (良好)
P96155.pdb,0.89,Good (良好)
Q88K54.pdb,0.89,Good (良好)
P45723.pdb,0.89,Good (良好)
Q257D4.pdb,0.89,Good (良好)
Q9K1F1.pdb,0.89,Good (良好)
P25297.pdb,0.89,Good (良好)
O58231.pdb,0.89,Good (良好)
O50660.pdb,0.89,Good (良好)
Q81JK4.pdb,0.89,Good (良好)
P21437.pdb,0.89,Good (良好)
A9U908.pdb,0.89,Good (良好)
A0A286JZ72.pdb,0.89,Good (良好)
P61879.pdb,0.89,Good (良好)
Q5XPL5.pdb,0.89,Good (良好)
Q2XNL6.pdb,0.89,Good (良好)
P25539.pdb,0.89,Good (良好)
P0CD66.pdb,0.89,Good (良好)
P24215.pdb,0.89,Good (良好)
Q6F494.pdb,0.89,Good (良好)
F2Z6G7.pdb,0.89,Good (良好)
A0A2C9EVE6.pdb,0.89,Good (良好)
B3EY95.pdb,0.89,Good (良好)
Q8KTW5.pdb,0.89,Good (良好)
A0JC76.pdb,0.89,Good (良好)
Q6BDD5.pdb,0.89,Good (良好)
P00363.pdb,0.89,Good (良好)
G8XQY5.pdb,0.89,Good (良好)
A8Q3I7.pdb,0.89,Good (良好)
Q7WUI6.pdb,0.89,Good (良好)
Q4DZJ3.pdb,0.89,Good (良好)
Q9Y763.pdb,0.89,Good (良好)
P9WMN3.pdb,0.89,Good (良好)
Q9X839.pdb,0.89,Good (良好)
Q73Y99.pdb,0.89,Good (良好)
Q6WSQ4.pdb,0.89,Good (良好)
O29786.pdb,0.89,Good (良好)
Q47R94.pdb,0.89,Good (良好)
Q81K34.pdb,0.89,Good (良好)
B2CML6.pdb,0.89,Good (良好)
Q65J10.pdb,0.89,Good (良好)
Q8TFE5.pdb,0.89,Good (良好)
S0ENM8.pdb,0.89,Good (良好)
Q9FDV9.pdb,0.89,Good (良好)
D6EQU8.pdb,0.89,Good (良好)
O85057.pdb,0.89,Good (良好)
P43408.pdb,0.89,Good (良好)
Q939C9.pdb,0.89,Good (良好)
Q9RN49.pdb,0.89,Good (良好)
P42588.pdb,0.89,Good (良好)
Q75ZW9.pdb,0.89,Good (良好)
E2GDF4.pdb,0.89,Good (良好)
Q8NU98.pdb,0.89,Good (良好)
C6L823.pdb,0.89,Good (良好)
Q8KTW4.pdb,0.89,Good (良好)
Q5JDJ7.pdb,0.89,Good (良好)
Q9AL99.pdb,0.89,Good (良好)
Q9Y7X5.pdb,0.89,Good (良好)
Q077R2.pdb,0.89,Good (良好)
A9KM56.pdb,0.89,Good (良好)
D5FKJ3.pdb,0.89,Good (良好)
Q4K423.pdb,0.89,Good (良好)
Q6C5L8.pdb,0.89,Good (良好)
Q93KD6.pdb,0.89,Good (良好)
P63479.pdb,0.89,Good (良好)
O59601.pdb,0.89,Good (良好)
Q93RE1.pdb,0.89,Good (良好)
G4I5P8.pdb,0.89,Good (良好)
A8AA25.pdb,0.89,Good (良好)
E8MGH8.pdb,0.89,Good (良好)
G0TES6.pdb,0.89,Good (良好)
C4M5H3.pdb,0.89,Good (良好)
Q9AF93.pdb,0.89,Good (良好)
Q9RFR0.pdb,0.89,Good (良好)
P0A8Z0.pdb,0.89,Good (良好)
Q5JIZ5.pdb,0.89,Good (良好)
D5LIR7.pdb,0.89,Good (良好)
Q97DP6.pdb,0.89,Good (良好)
Q9HYA4.pdb,0.89,Good (良好)
O66844.pdb,0.89,Good (良好)
Q97YV9.pdb,0.89,Good (良好)
Q56R01.pdb,0.89,Good (良好)
Q50755.pdb,0.89,Good (良好)
A4YGR1.pdb,0.89,Good (良好)
Q5CD72.pdb,0.89,Good (良好)
Q9HX42.pdb,0.89,Good (良好)
E3SVS0.pdb,0.89,Good (良好)
Q01738.pdb,0.89,Good (良好)
A0A0A0R2Z1.pdb,0.89,Good (良好)
P07788.pdb,0.89,Good (良好)
Q841V6.pdb,0.89,Good (良好)
M5DDN2.pdb,0.89,Good (良好)
Q5B7X2.pdb,0.89,Good (良好)
Q8KTW8.pdb,0.89,Good (良好)
D0KN27.pdb,0.89,Good (良好)
C7F6Y1.pdb,0.89,Good (良好)
B1VBB0.pdb,0.89,Good (良好)
P10478.pdb,0.89,Good (良好)
P0ADI4.pdb,0.89,Good (良好)
Q8DL82.pdb,0.89,Good (良好)
Q5JIZ8.pdb,0.89,Good (良好)
Q3IF07.pdb,0.89,Good (良好)
Q6T9Z6.pdb,0.89,Good (良好)
P61502.pdb,0.89,Good (良好)
Q57609.pdb,0.89,Good (良好)
Q9C1V4.pdb,0.89,Good (良好)
F8S123.pdb,0.89,Good (良好)
C1L335.pdb,0.89,Good (良好)
Q1EM71.pdb,0.89,Good (良好)
A0A0K2X0F2.pdb,0.89,Good (良好)
Q65CX5.pdb,0.89,Good (良好)
I7MAL0.pdb,0.89,Good (良好)
Q8FRJ4.pdb,0.89,Good (良好)
Q97VD6.pdb,0.89,Good (良好)
S5R9V1.pdb,0.89,Good (良好)
O74634.pdb,0.89,Good (良好)
Q9I492.pdb,0.89,Good (良好)
Q51844.pdb,0.89,Good (良好)
P34752.pdb,0.89,Good (良好)
Q2VMT2.pdb,0.89,Good (良好)
K4L7X3.pdb,0.89,Good (良好)
F5CI28.pdb,0.89,Good (良好)
Q97ZF9.pdb,0.89,Good (良好)
Q7A6P2.pdb,0.89,Good (良好)
P23971.pdb,0.89,Good (良好)
Q7SFB0.pdb,0.89,Good (良好)
A0A191KCR0.pdb,0.89,Good (良好)
Q9HKZ0.pdb,0.89,Good (良好)
C6KID9.pdb,0.89,Good (良好)
A0A1B2F298.pdb,0.89,Good (良好)
Q8J1V6.pdb,0.89,Good (良好)
Q2I0L7.pdb,0.89,Good (良好)
Q9L555.pdb,0.89,Good (良好)
S5RVR8.pdb,0.89,Good (良好)
Q8DNE6.pdb,0.89,Good (良好)
O05268.pdb,0.89,Good (良好)
B7J413.pdb,0.89,Good (良好)
P17411.pdb,0.89,Good (良好)
P35021.pdb,0.89,Good (良好)
A8YGS2.pdb,0.89,Good (良好)
P75898.pdb,0.89,Good (良好)
P00962.pdb,0.89,Good (良好)
Q8ILF7.pdb,0.89,Good (良好)
M5AIH9.pdb,0.89,Good (良好)
E9KLD9.pdb,0.89,Good (良好)
I3RYX9.pdb,0.89,Good (良好)
Q58822.pdb,0.89,Good (良好)
Q381M1.pdb,0.88,Good (良好)
P0C1A2.pdb,0.88,Good (良好)
P15636.pdb,0.88,Good (良好)
Q06HA3.pdb,0.88,Good (良好)
Q8A8Y4.pdb,0.88,Good (良好)
P76558.pdb,0.88,Good (良好)
Q2V984.pdb,0.88,Good (良好)
Q9XB14.pdb,0.88,Good (良好)
I6P4V6.pdb,0.88,Good (良好)
Q8KTW7.pdb,0.88,Good (良好)
P47180.pdb,0.88,Good (良好)
Q8TZW1.pdb,0.88,Good (良好)
Q973W9.pdb,0.88,Good (良好)
Q7B8C2.pdb,0.88,Good (良好)
A7U7M0.pdb,0.88,Good (良好)
A2R4V5.pdb,0.88,Good (良好)
E6UBR9.pdb,0.88,Good (良好)
Q8X8S5.pdb,0.88,Good (良好)
D3RXI0.pdb,0.88,Good (良好)
