Filename,Avg_pLDDT,Rating
7234.pdb,0.89,Good (良好)
12460.pdb,0.89,Good (良好)
8069.pdb,0.89,Good (良好)
25356.pdb,0.89,Good (良好)
9788.pdb,0.89,Good (良好)
31136.pdb,0.89,Good (良好)
21977.pdb,0.89,Good (良好)
7597.pdb,0.89,Good (良好)
8848.pdb,0.89,Good (良好)
21623.pdb,0.89,Good (良好)
9375.pdb,0.89,Good (良好)
15992.pdb,0.89,Good (良好)
3471.pdb,0.89,Good (良好)
2191.pdb,0.89,Good (良好)
2318.pdb,0.89,Good (良好)
2775.pdb,0.89,Good (良好)
25683.pdb,0.89,Good (良好)
7669.pdb,0.89,Good (良好)
17350.pdb,0.89,Good (良好)
21547.pdb,0.89,Good (良好)
30648.pdb,0.89,Good (良好)
16271.pdb,0.89,Good (良好)
20511.pdb,0.89,Good (良好)
8345.pdb,0.89,Good (良好)
5486.pdb,0.89,Good (良好)
31140.pdb,0.89,Good (良好)
23621.pdb,0.89,Good (良好)
31185.pdb,0.89,Good (良好)
12914.pdb,0.89,Good (良好)
6441.pdb,0.89,Good (良好)
9673.pdb,0.89,Good (良好)
29109.pdb,0.89,Good (良好)
9468.pdb,0.89,Good (良好)
573.pdb,0.89,Good (良好)
9824.pdb,0.89,Good (良好)
808.pdb,0.89,Good (良好)
16002.pdb,0.89,Good (良好)
29121.pdb,0.89,Good (良好)
19403.pdb,0.89,Good (良好)
21742.pdb,0.89,Good (良好)
2274.pdb,0.89,Good (良好)
25888.pdb,0.89,Good (良好)
15582.pdb,0.89,Good (良好)
19283.pdb,0.89,Good (良好)
17727.pdb,0.89,Good (良好)
31133.pdb,0.89,Good (良好)
7792.pdb,0.89,Good (良好)
9271.pdb,0.89,Good (良好)
4772.pdb,0.89,Good (良好)
28309.pdb,0.89,Good (良好)
9816.pdb,0.89,Good (良好)
30236.pdb,0.89,Good (良好)
8877.pdb,0.89,Good (良好)
22973.pdb,0.89,Good (良好)
30323.pdb,0.89,Good (良好)
28879.pdb,0.89,Good (良好)
5112.pdb,0.89,Good (良好)
823.pdb,0.89,Good (良好)
22757.pdb,0.89,Good (良好)
10936.pdb,0.89,Good (良好)
27111.pdb,0.89,Good (良好)
21022.pdb,0.89,Good (良好)
12242.pdb,0.89,Good (良好)
8782.pdb,0.89,Good (良好)
10299.pdb,0.89,Good (良好)
2738.pdb,0.89,Good (良好)
8889.pdb,0.89,Good (良好)
13206.pdb,0.89,Good (良好)
1382.pdb,0.89,Good (良好)
27206.pdb,0.89,Good (良好)
25854.pdb,0.89,Good (良好)
25575.pdb,0.89,Good (良好)
14953.pdb,0.89,Good (良好)
26685.pdb,0.89,Good (良好)
29802.pdb,0.89,Good (良好)
8946.pdb,0.89,Good (良好)
21768.pdb,0.89,Good (良好)
7123.pdb,0.89,Good (良好)
29466.pdb,0.89,Good (良好)
8903.pdb,0.89,Good (良好)
29552.pdb,0.89,Good (良好)
30265.pdb,0.89,Good (良好)
21397.pdb,0.89,Good (良好)
14050.pdb,0.89,Good (良好)
14128.pdb,0.89,Good (良好)
27359.pdb,0.89,Good (良好)
12209.pdb,0.89,Good (良好)
21863.pdb,0.89,Good (良好)
31107.pdb,0.89,Good (良好)
8477.pdb,0.89,Good (良好)
656.pdb,0.89,Good (良好)
30720.pdb,0.89,Good (良好)
15364.pdb,0.89,Good (良好)
772.pdb,0.89,Good (良好)
29831.pdb,0.89,Good (良好)
9382.pdb,0.89,Good (良好)
11800.pdb,0.89,Good (良好)
150.pdb,0.89,Good (良好)
12221.pdb,0.89,Good (良好)
17764.pdb,0.89,Good (良好)
21148.pdb,0.89,Good (良好)
1882.pdb,0.89,Good (良好)
18103.pdb,0.89,Good (良好)
5106.pdb,0.89,Good (良好)
12875.pdb,0.89,Good (良好)
12775.pdb,0.89,Good (良好)
7579.pdb,0.89,Good (良好)
5633.pdb,0.89,Good (良好)
219.pdb,0.89,Good (良好)
125.pdb,0.89,Good (良好)
25636.pdb,0.89,Good (良好)
11259.pdb,0.89,Good (良好)
10560.pdb,0.89,Good (良好)
9054.pdb,0.89,Good (良好)
19124.pdb,0.89,Good (良好)
2607.pdb,0.89,Good (良好)
21615.pdb,0.89,Good (良好)
11577.pdb,0.89,Good (良好)
1865.pdb,0.89,Good (良好)
1942.pdb,0.89,Good (良好)
14993.pdb,0.89,Good (良好)
24942.pdb,0.89,Good (良好)
11502.pdb,0.89,Good (良好)
20949.pdb,0.89,Good (良好)
4611.pdb,0.89,Good (良好)
25236.pdb,0.89,Good (良好)
13214.pdb,0.89,Good (良好)
3541.pdb,0.89,Good (良好)
366.pdb,0.89,Good (良好)
1455.pdb,0.89,Good (良好)
1490.pdb,0.89,Good (良好)
9069.pdb,0.89,Good (良好)
21063.pdb,0.89,Good (良好)
22645.pdb,0.89,Good (良好)
3574.pdb,0.89,Good (良好)
17410.pdb,0.89,Good (良好)
15298.pdb,0.89,Good (良好)
26360.pdb,0.89,Good (良好)
4304.pdb,0.89,Good (良好)
15170.pdb,0.89,Good (良好)
21891.pdb,0.89,Good (良好)
29337.pdb,0.89,Good (良好)
2556.pdb,0.89,Good (良好)
9341.pdb,0.89,Good (良好)
1696.pdb,0.89,Good (良好)
29149.pdb,0.89,Good (良好)
12154.pdb,0.89,Good (良好)
5885.pdb,0.89,Good (良好)
19382.pdb,0.89,Good (良好)
8625.pdb,0.89,Good (良好)
675.pdb,0.89,Good (良好)
20011.pdb,0.89,Good (良好)
31121.pdb,0.89,Good (良好)
29260.pdb,0.89,Good (良好)
1246.pdb,0.89,Good (良好)
28874.pdb,0.89,Good (良好)
11650.pdb,0.89,Good (良好)
12164.pdb,0.89,Good (良好)
2830.pdb,0.89,Good (良好)
24223.pdb,0.89,Good (良好)
30790.pdb,0.89,Good (良好)
22580.pdb,0.89,Good (良好)
28053.pdb,0.89,Good (良好)
264.pdb,0.89,Good (良好)
14936.pdb,0.89,Good (良好)
23012.pdb,0.89,Good (良好)
7920.pdb,0.89,Good (良好)
8431.pdb,0.89,Good (良好)
21012.pdb,0.89,Good (良好)
11495.pdb,0.89,Good (良好)
12618.pdb,0.89,Good (良好)
1789.pdb,0.89,Good (良好)
15375.pdb,0.89,Good (良好)
11592.pdb,0.89,Good (良好)
7136.pdb,0.89,Good (良好)
2503.pdb,0.89,Good (良好)
29383.pdb,0.89,Good (良好)
12931.pdb,0.89,Good (良好)
21669.pdb,0.89,Good (良好)
979.pdb,0.89,Good (良好)
185.pdb,0.89,Good (良好)
977.pdb,0.89,Good (良好)
6019.pdb,0.89,Good (良好)
20220.pdb,0.89,Good (良好)
8973.pdb,0.89,Good (良好)
25808.pdb,0.89,Good (良好)
23094.pdb,0.89,Good (良好)
19917.pdb,0.89,Good (良好)
30324.pdb,0.89,Good (良好)
27215.pdb,0.89,Good (良好)
31183.pdb,0.89,Good (良好)
9469.pdb,0.89,Good (良好)
16331.pdb,0.89,Good (良好)
21757.pdb,0.89,Good (良好)
3946.pdb,0.89,Good (良好)
13725.pdb,0.89,Good (良好)
5807.pdb,0.89,Good (良好)
3958.pdb,0.89,Good (良好)
22089.pdb,0.89,Good (良好)
14249.pdb,0.89,Good (良好)
22968.pdb,0.89,Good (良好)
8857.pdb,0.89,Good (良好)
3054.pdb,0.89,Good (良好)
27365.pdb,0.89,Good (良好)
3536.pdb,0.89,Good (良好)
22929.pdb,0.89,Good (良好)
10497.pdb,0.89,Good (良好)
1604.pdb,0.89,Good (良好)
3292.pdb,0.89,Good (良好)
24760.pdb,0.89,Good (良好)
5000.pdb,0.89,Good (良好)
26725.pdb,0.89,Good (良好)
22848.pdb,0.89,Good (良好)
16488.pdb,0.89,Good (良好)
21974.pdb,0.89,Good (良好)
19765.pdb,0.89,Good (良好)
1915.pdb,0.89,Good (良好)
6232.pdb,0.89,Good (良好)
2411.pdb,0.89,Good (良好)
28893.pdb,0.89,Good (良好)
10097.pdb,0.89,Good (良好)
12947.pdb,0.89,Good (良好)
31010.pdb,0.89,Good (良好)
1597.pdb,0.89,Good (良好)
799.pdb,0.89,Good (良好)
1367.pdb,0.89,Good (良好)
28706.pdb,0.89,Good (良好)
30530.pdb,0.89,Good (良好)
11313.pdb,0.89,Good (良好)
3241.pdb,0.89,Good (良好)
19468.pdb,0.89,Good (良好)
21505.pdb,0.89,Good (良好)
29242.pdb,0.89,Good (良好)
25431.pdb,0.89,Good (良好)
9765.pdb,0.89,Good (良好)
14922.pdb,0.89,Good (良好)
26700.pdb,0.89,Good (良好)
21727.pdb,0.89,Good (良好)
7785.pdb,0.89,Good (良好)
14867.pdb,0.89,Good (良好)
1904.pdb,0.89,Good (良好)
20193.pdb,0.89,Good (良好)
21612.pdb,0.89,Good (良好)
16460.pdb,0.89,Good (良好)
21899.pdb,0.89,Good (良好)
31093.pdb,0.89,Good (良好)
24191.pdb,0.89,Good (良好)
5579.pdb,0.89,Good (良好)
14272.pdb,0.89,Good (良好)
3773.pdb,0.89,Good (良好)
26542.pdb,0.89,Good (良好)
876.pdb,0.89,Good (良好)
15305.pdb,0.89,Good (良好)
14986.pdb,0.89,Good (良好)
26406.pdb,0.89,Good (良好)
8995.pdb,0.89,Good (良好)
31222.pdb,0.89,Good (良好)
17709.pdb,0.89,Good (良好)
4125.pdb,0.89,Good (良好)
1154.pdb,0.89,Good (良好)
27556.pdb,0.89,Good (良好)
8427.pdb,0.89,Good (良好)
7755.pdb,0.89,Good (良好)
18058.pdb,0.89,Good (良好)
28439.pdb,0.89,Good (良好)
5500.pdb,0.89,Good (良好)
15283.pdb,0.89,Good (良好)
5697.pdb,0.89,Good (良好)
23586.pdb,0.89,Good (良好)
15584.pdb,0.89,Good (良好)
27043.pdb,0.89,Good (良好)
4223.pdb,0.89,Good (良好)
18247.pdb,0.89,Good (良好)
21387.pdb,0.89,Good (良好)
21937.pdb,0.89,Good (良好)
1371.pdb,0.89,Good (良好)
17351.pdb,0.89,Good (良好)
16273.pdb,0.89,Good (良好)
4368.pdb,0.89,Good (良好)
24664.pdb,0.89,Good (良好)
4872.pdb,0.89,Good (良好)
10679.pdb,0.89,Good (良好)
5359.pdb,0.89,Good (良好)
3974.pdb,0.89,Good (良好)
12347.pdb,0.89,Good (良好)
2477.pdb,0.89,Good (良好)
24195.pdb,0.89,Good (良好)
30520.pdb,0.89,Good (良好)
2383.pdb,0.89,Good (良好)
13737.pdb,0.89,Good (良好)
20491.pdb,0.89,Good (良好)
2671.pdb,0.88,Good (良好)
14930.pdb,0.88,Good (良好)
12834.pdb,0.88,Good (良好)
6342.pdb,0.88,Good (良好)
171.pdb,0.88,Good (良好)
19980.pdb,0.88,Good (良好)
5954.pdb,0.88,Good (良好)
2200.pdb,0.88,Good (良好)
5081.pdb,0.88,Good (良好)
5091.pdb,0.88,Good (良好)
20968.pdb,0.88,Good (良好)
28039.pdb,0.88,Good (良好)
29284.pdb,0.88,Good (良好)
11601.pdb,0.88,Good (良好)
12800.pdb,0.88,Good (良好)
30986.pdb,0.88,Good (良好)
29021.pdb,0.88,Good (良好)
6646.pdb,0.88,Good (良好)
2827.pdb,0.88,Good (良好)
19085.pdb,0.88,Good (良好)
21393.pdb,0.88,Good (良好)
7657.pdb,0.88,Good (良好)
21964.pdb,0.88,Good (良好)
8155.pdb,0.88,Good (良好)
29945.pdb,0.88,Good (良好)
30075.pdb,0.88,Good (良好)
17703.pdb,0.88,Good (良好)
1944.pdb,0.88,Good (良好)
30875.pdb,0.88,Good (良好)
30778.pdb,0.88,Good (良好)
3013.pdb,0.88,Good (良好)
31231.pdb,0.88,Good (良好)
2662.pdb,0.88,Good (良好)
11223.pdb,0.88,Good (良好)
9457.pdb,0.88,Good (良好)
9531.pdb,0.88,Good (良好)
23841.pdb,0.88,Good (良好)
5728.pdb,0.88,Good (良好)
29336.pdb,0.88,Good (良好)
14712.pdb,0.88,Good (良好)
13681.pdb,0.88,Good (良好)
10748.pdb,0.88,Good (良好)
3349.pdb,0.88,Good (良好)
10399.pdb,0.88,Good (良好)
11600.pdb,0.88,Good (良好)
1437.pdb,0.88,Good (良好)
3783.pdb,0.88,Good (良好)
19111.pdb,0.88,Good (良好)
29377.pdb,0.88,Good (良好)
18068.pdb,0.88,Good (良好)
8579.pdb,0.88,Good (良好)
23318.pdb,0.88,Good (良好)
4723.pdb,0.88,Good (良好)
29888.pdb,0.88,Good (良好)
2112.pdb,0.88,Good (良好)
30107.pdb,0.88,Good (良好)
8346.pdb,0.88,Good (良好)
7791.pdb,0.88,Good (良好)
19714.pdb,0.88,Good (良好)
1820.pdb,0.88,Good (良好)
15476.pdb,0.88,Good (良好)
804.pdb,0.88,Good (良好)
3717.pdb,0.88,Good (良好)
26677.pdb,0.88,Good (良好)
15376.pdb,0.88,Good (良好)
6421.pdb,0.88,Good (良好)
8347.pdb,0.88,Good (良好)
15182.pdb,0.88,Good (良好)
2552.pdb,0.88,Good (良好)
23731.pdb,0.88,Good (良好)
29080.pdb,0.88,Good (良好)
19147.pdb,0.88,Good (良好)
13185.pdb,0.88,Good (良好)
30170.pdb,0.88,Good (良好)
22485.pdb,0.88,Good (良好)
18257.pdb,0.88,Good (良好)
21969.pdb,0.88,Good (良好)
1913.pdb,0.88,Good (良好)
16033.pdb,0.88,Good (良好)
4351.pdb,0.88,Good (良好)
26464.pdb,0.88,Good (良好)
2252.pdb,0.88,Good (良好)
29676.pdb,0.88,Good (良好)
6372.pdb,0.88,Good (良好)
2812.pdb,0.88,Good (良好)
9617.pdb,0.88,Good (良好)
9685.pdb,0.88,Good (良好)
1244.pdb,0.88,Good (良好)
3547.pdb,0.88,Good (良好)
3381.pdb,0.88,Good (良好)
1468.pdb,0.88,Good (良好)
12817.pdb,0.88,Good (良好)
29732.pdb,0.88,Good (良好)
681.pdb,0.88,Good (良好)
10195.pdb,0.88,Good (良好)
29138.pdb,0.88,Good (良好)
3221.pdb,0.88,Good (良好)
7586.pdb,0.88,Good (良好)
3300.pdb,0.88,Good (良好)
21829.pdb,0.88,Good (良好)
20821.pdb,0.88,Good (良好)
30100.pdb,0.88,Good (良好)
2565.pdb,0.88,Good (良好)
29795.pdb,0.88,Good (良好)
31357.pdb,0.88,Good (良好)
10079.pdb,0.88,Good (良好)
8366.pdb,0.88,Good (良好)
24742.pdb,0.88,Good (良好)
169.pdb,0.88,Good (良好)
7781.pdb,0.88,Good (良好)
24490.pdb,0.88,Good (良好)
20652.pdb,0.88,Good (良好)
30054.pdb,0.88,Good (良好)
21798.pdb,0.88,Good (良好)
4321.pdb,0.88,Good (良好)
1583.pdb,0.88,Good (良好)
29553.pdb,0.88,Good (良好)
30038.pdb,0.88,Good (良好)
24079.pdb,0.88,Good (良好)
9143.pdb,0.88,Good (良好)
1791.pdb,0.88,Good (良好)
29290.pdb,0.88,Good (良好)
28395.pdb,0.88,Good (良好)
15122.pdb,0.88,Good (良好)
10145.pdb,0.88,Good (良好)
29792.pdb,0.88,Good (良好)
14831.pdb,0.88,Good (良好)
5472.pdb,0.88,Good (良好)
11932.pdb,0.88,Good (良好)
29379.pdb,0.88,Good (良好)
107.pdb,0.88,Good (良好)
27193.pdb,0.88,Good (良好)
9606.pdb,0.88,Good (良好)
8186.pdb,0.88,Good (良好)
9647.pdb,0.88,Good (良好)
11542.pdb,0.88,Good (良好)
3979.pdb,0.88,Good (良好)
8061.pdb,0.88,Good (良好)
4158.pdb,0.88,Good (良好)
11324.pdb,0.88,Good (良好)
14969.pdb,0.88,Good (良好)
6419.pdb,0.88,Good (良好)
21365.pdb,0.88,Good (良好)
8360.pdb,0.88,Good (良好)
11962.pdb,0.88,Good (良好)
15909.pdb,0.88,Good (良好)
28249.pdb,0.88,Good (良好)
5749.pdb,0.88,Good (良好)
4014.pdb,0.88,Good (良好)
14481.pdb,0.88,Good (良好)
9235.pdb,0.88,Good (良好)
20213.pdb,0.88,Good (良好)
8412.pdb,0.88,Good (良好)
16267.pdb,0.88,Good (良好)
28201.pdb,0.88,Good (良好)
29729.pdb,0.88,Good (良好)
21737.pdb,0.88,Good (良好)
6909.pdb,0.88,Good (良好)
29860.pdb,0.88,Good (良好)
28515.pdb,0.88,Good (良好)
7457.pdb,0.88,Good (良好)
23180.pdb,0.88,Good (良好)
27526.pdb,0.88,Good (良好)
22828.pdb,0.88,Good (良好)
2300.pdb,0.88,Good (良好)
277.pdb,0.88,Good (良好)
1326.pdb,0.88,Good (良好)
5616.pdb,0.88,Good (良好)
3041.pdb,0.88,Good (良好)
24912.pdb,0.88,Good (良好)
22815.pdb,0.88,Good (良好)
29923.pdb,0.88,Good (良好)
6996.pdb,0.88,Good (良好)
13254.pdb,0.88,Good (良好)
28533.pdb,0.88,Good (良好)
24857.pdb,0.88,Good (良好)
30328.pdb,0.88,Good (良好)
10824.pdb,0.88,Good (良好)
30400.pdb,0.88,Good (良好)
25101.pdb,0.88,Good (良好)
5415.pdb,0.88,Good (良好)
5985.pdb,0.88,Good (良好)
2186.pdb,0.88,Good (良好)
21919.pdb,0.88,Good (良好)
21893.pdb,0.88,Good (良好)
14761.pdb,0.88,Good (良好)
7156.pdb,0.88,Good (良好)
18038.pdb,0.88,Good (良好)
29673.pdb,0.88,Good (良好)
7397.pdb,0.88,Good (良好)
29254.pdb,0.88,Good (良好)
1472.pdb,0.88,Good (良好)
7808.pdb,0.88,Good (良好)
1562.pdb,0.88,Good (良好)
30978.pdb,0.88,Good (良好)
13687.pdb,0.88,Good (良好)
7797.pdb,0.88,Good (良好)
3493.pdb,0.88,Good (良好)
7091.pdb,0.88,Good (良好)
15995.pdb,0.88,Good (良好)
27547.pdb,0.88,Good (良好)
5277.pdb,0.88,Good (良好)
29266.pdb,0.88,Good (良好)
4520.pdb,0.88,Good (良好)
20709.pdb,0.88,Good (良好)
9086.pdb,0.88,Good (良好)
14741.pdb,0.88,Good (良好)
21799.pdb,0.88,Good (良好)
8377.pdb,0.88,Good (良好)
23382.pdb,0.88,Good (良好)
3207.pdb,0.88,Good (良好)
4184.pdb,0.88,Good (良好)
20666.pdb,0.88,Good (良好)
15959.pdb,0.88,Good (良好)
21911.pdb,0.88,Good (良好)
9374.pdb,0.88,Good (良好)
948.pdb,0.88,Good (良好)
3777.pdb,0.88,Good (良好)
24976.pdb,0.88,Good (良好)
5276.pdb,0.88,Good (良好)
4992.pdb,0.88,Good (良好)
12808.pdb,0.88,Good (良好)
25613.pdb,0.88,Good (良好)
2683.pdb,0.88,Good (良好)
4660.pdb,0.88,Good (良好)
7886.pdb,0.88,Good (良好)
532.pdb,0.88,Good (良好)
30373.pdb,0.88,Good (良好)
26155.pdb,0.88,Good (良好)
16127.pdb,0.88,Good (良好)
10143.pdb,0.88,Good (良好)
24738.pdb,0.88,Good (良好)
16253.pdb,0.88,Good (良好)
1700.pdb,0.88,Good (良好)
6705.pdb,0.88,Good (良好)
23062.pdb,0.88,Good (良好)
1496.pdb,0.88,Good (良好)
5284.pdb,0.88,Good (良好)
15508.pdb,0.88,Good (良好)
25307.pdb,0.88,Good (良好)
14935.pdb,0.88,Good (良好)
1977.pdb,0.88,Good (良好)
30674.pdb,0.88,Good (良好)
21668.pdb,0.88,Good (良好)
3048.pdb,0.88,Good (良好)
3551.pdb,0.88,Good (良好)
12555.pdb,0.88,Good (良好)
410.pdb,0.88,Good (良好)
26356.pdb,0.88,Good (良好)
1234.pdb,0.88,Good (良好)
10673.pdb,0.88,Good (良好)
22987.pdb,0.88,Good (良好)
28675.pdb,0.88,Good (良好)
15941.pdb,0.88,Good (良好)
6056.pdb,0.88,Good (良好)
19148.pdb,0.88,Good (良好)
12451.pdb,0.88,Good (良好)
24505.pdb,0.88,Good (良好)
24914.pdb,0.88,Good (良好)
23118.pdb,0.88,Good (良好)
15204.pdb,0.88,Good (良好)
12454.pdb,0.88,Good (良好)
6515.pdb,0.88,Good (良好)
11981.pdb,0.88,Good (良好)
29793.pdb,0.88,Good (良好)
6755.pdb,0.88,Good (良好)
26224.pdb,0.88,Good (良好)
17466.pdb,0.88,Good (良好)
5510.pdb,0.88,Good (良好)
336.pdb,0.88,Good (良好)
10846.pdb,0.88,Good (良好)
8534.pdb,0.88,Good (良好)
25386.pdb,0.88,Good (良好)
2382.pdb,0.88,Good (良好)
26615.pdb,0.88,Good (良好)
4328.pdb,0.88,Good (良好)
20439.pdb,0.88,Good (良好)
8669.pdb,0.88,Good (良好)
15339.pdb,0.88,Good (良好)
10568.pdb,0.88,Good (良好)
18235.pdb,0.88,Good (良好)
5808.pdb,0.88,Good (良好)
1966.pdb,0.88,Good (良好)
8527.pdb,0.88,Good (良好)
13735.pdb,0.88,Good (良好)
24048.pdb,0.88,Good (良好)
143.pdb,0.88,Good (良好)
1645.pdb,0.88,Good (良好)
8114.pdb,0.88,Good (良好)
26590.pdb,0.88,Good (良好)
3062.pdb,0.88,Good (良好)
24759.pdb,0.88,Good (良好)
23115.pdb,0.88,Good (良好)
6192.pdb,0.88,Good (良好)
1629.pdb,0.88,Good (良好)
27256.pdb,0.88,Good (良好)
2277.pdb,0.88,Good (良好)
5037.pdb,0.88,Good (良好)
1403.pdb,0.88,Good (良好)
255.pdb,0.88,Good (良好)
9438.pdb,0.88,Good (良好)
3002.pdb,0.88,Good (良好)
5345.pdb,0.88,Good (良好)
30612.pdb,0.88,Good (良好)
4790.pdb,0.88,Good (良好)
13914.pdb,0.88,Good (良好)
786.pdb,0.88,Good (良好)
20736.pdb,0.88,Good (良好)
27057.pdb,0.88,Good (良好)
23354.pdb,0.88,Good (良好)
15964.pdb,0.88,Good (良好)
14250.pdb,0.87,Good (良好)
11264.pdb,0.87,Good (良好)
30965.pdb,0.87,Good (良好)
5870.pdb,0.87,Good (良好)
14014.pdb,0.87,Good (良好)
24539.pdb,0.87,Good (良好)
20227.pdb,0.87,Good (良好)
7705.pdb,0.87,Good (良好)
18070.pdb,0.87,Good (良好)
26841.pdb,0.87,Good (良好)
12782.pdb,0.87,Good (良好)
7347.pdb,0.87,Good (良好)
3893.pdb,0.87,Good (良好)
8966.pdb,0.87,Good (良好)
6360.pdb,0.87,Good (良好)
4879.pdb,0.87,Good (良好)
1357.pdb,0.87,Good (良好)
7079.pdb,0.87,Good (良好)
31134.pdb,0.87,Good (良好)
2130.pdb,0.87,Good (良好)
25198.pdb,0.87,Good (良好)
22334.pdb,0.87,Good (良好)
22547.pdb,0.87,Good (良好)
3488.pdb,0.87,Good (良好)
28720.pdb,0.87,Good (良好)
30421.pdb,0.87,Good (良好)
3267.pdb,0.87,Good (良好)
8485.pdb,0.87,Good (良好)
12759.pdb,0.87,Good (良好)
16310.pdb,0.87,Good (良好)
5386.pdb,0.87,Good (良好)
303.pdb,0.87,Good (良好)
8062.pdb,0.87,Good (良好)
23286.pdb,0.87,Good (良好)
22559.pdb,0.87,Good (良好)
157.pdb,0.87,Good (良好)
20207.pdb,0.87,Good (良好)
20171.pdb,0.87,Good (良好)
31347.pdb,0.87,Good (良好)
7418.pdb,0.87,Good (良好)
4941.pdb,0.87,Good (良好)
20745.pdb,0.87,Good (良好)
23919.pdb,0.87,Good (良好)
20554.pdb,0.87,Good (良好)
12846.pdb,0.87,Good (良好)
4812.pdb,0.87,Good (良好)
27029.pdb,0.87,Good (良好)
1402.pdb,0.87,Good (良好)
2124.pdb,0.87,Good (良好)
5374.pdb,0.87,Good (良好)
13148.pdb,0.87,Good (良好)
5133.pdb,0.87,Good (良好)
7872.pdb,0.87,Good (良好)
4961.pdb,0.87,Good (良好)
7478.pdb,0.87,Good (良好)
2657.pdb,0.87,Good (良好)
24899.pdb,0.87,Good (良好)
11374.pdb,0.87,Good (良好)
28983.pdb,0.87,Good (良好)
7140.pdb,0.87,Good (良好)
22586.pdb,0.87,Good (良好)
23161.pdb,0.87,Good (良好)
22836.pdb,0.87,Good (良好)
26288.pdb,0.87,Good (良好)
4914.pdb,0.87,Good (良好)
30350.pdb,0.87,Good (良好)
22543.pdb,0.87,Good (良好)
12172.pdb,0.87,Good (良好)
3809.pdb,0.87,Good (良好)
29804.pdb,0.87,Good (良好)
28289.pdb,0.87,Good (良好)
16120.pdb,0.87,Good (良好)
9130.pdb,0.87,Good (良好)
633.pdb,0.87,Good (良好)
3431.pdb,0.87,Good (良好)
2162.pdb,0.87,Good (良好)
12781.pdb,0.87,Good (良好)
4994.pdb,0.87,Good (良好)
29966.pdb,0.87,Good (良好)
1214.pdb,0.87,Good (良好)
17420.pdb,0.87,Good (良好)
10822.pdb,0.87,Good (良好)
29052.pdb,0.87,Good (良好)
26113.pdb,0.87,Good (良好)
24870.pdb,0.87,Good (良好)
8158.pdb,0.87,Good (良好)
8479.pdb,0.87,Good (良好)
29991.pdb,0.87,Good (良好)
557.pdb,0.87,Good (良好)
22711.pdb,0.87,Good (良好)
13122.pdb,0.87,Good (良好)
2005.pdb,0.87,Good (良好)
13106.pdb,0.87,Good (良好)
9641.pdb,0.87,Good (良好)
1967.pdb,0.87,Good (良好)
20552.pdb,0.87,Good (良好)
29558.pdb,0.87,Good (良好)
1783.pdb,0.87,Good (良好)
15990.pdb,0.87,Good (良好)
21960.pdb,0.87,Good (良好)
26414.pdb,0.87,Good (良好)
19390.pdb,0.87,Good (良好)
16123.pdb,0.87,Good (良好)
12162.pdb,0.87,Good (良好)
22288.pdb,0.87,Good (良好)
14034.pdb,0.87,Good (良好)
778.pdb,0.87,Good (良好)
30650.pdb,0.87,Good (良好)
21846.pdb,0.87,Good (良好)
4860.pdb,0.87,Good (良好)
29834.pdb,0.87,Good (良好)
15618.pdb,0.87,Good (良好)
525.pdb,0.87,Good (良好)
31069.pdb,0.87,Good (良好)
30979.pdb,0.87,Good (良好)
29446.pdb,0.87,Good (良好)
30551.pdb,0.87,Good (良好)
14889.pdb,0.87,Good (良好)
5092.pdb,0.87,Good (良好)
31075.pdb,0.87,Good (良好)
31205.pdb,0.87,Good (良好)
1861.pdb,0.87,Good (良好)
29903.pdb,0.87,Good (良好)
27484.pdb,0.87,Good (良好)
17737.pdb,0.87,Good (良好)
29859.pdb,0.87,Good (良好)
18148.pdb,0.87,Good (良好)
30271.pdb,0.87,Good (良好)
22565.pdb,0.87,Good (良好)
24655.pdb,0.87,Good (良好)
16041.pdb,0.87,Good (良好)
11396.pdb,0.87,Good (良好)
24892.pdb,0.87,Good (良好)
24651.pdb,0.87,Good (良好)
22343.pdb,0.87,Good (良好)
7263.pdb,0.87,Good (良好)
27142.pdb,0.87,Good (良好)
14992.pdb,0.87,Good (良好)
16403.pdb,0.87,Good (良好)
12458.pdb,0.87,Good (良好)
20086.pdb,0.87,Good (良好)
10196.pdb,0.87,Good (良好)
30380.pdb,0.87,Good (良好)
947.pdb,0.87,Good (良好)
7254.pdb,0.87,Good (良好)
8089.pdb,0.87,Good (良好)
23596.pdb,0.87,Good (良好)
6106.pdb,0.87,Good (良好)
22842.pdb,0.87,Good (良好)
18129.pdb,0.87,Good (良好)
29585.pdb,0.87,Good (良好)
12494.pdb,0.87,Good (良好)
161.pdb,0.87,Good (良好)
16256.pdb,0.87,Good (良好)
23371.pdb,0.87,Good (良好)
9432.pdb,0.87,Good (良好)
17925.pdb,0.87,Good (良好)
20837.pdb,0.87,Good (良好)
29188.pdb,0.87,Good (良好)
12204.pdb,0.87,Good (良好)
154.pdb,0.87,Good (良好)
21321.pdb,0.87,Good (良好)
10752.pdb,0.87,Good (良好)
22313.pdb,0.87,Good (良好)
4796.pdb,0.87,Good (良好)
30931.pdb,0.87,Good (良好)
6976.pdb,0.87,Good (良好)
7475.pdb,0.87,Good (良好)
21972.pdb,0.87,Good (良好)
19064.pdb,0.87,Good (良好)
19458.pdb,0.87,Good (良好)
106.pdb,0.87,Good (良好)
13738.pdb,0.87,Good (良好)
25.pdb,0.87,Good (良好)
12828.pdb,0.87,Good (良好)
14317.pdb,0.87,Good (良好)
8772.pdb,0.87,Good (良好)
